"","id","NEAR_DIST"
"25762",61402,5334.78
"25763",36897,526.11
"25764",37145,8884.58
"25765",30313,29844.64
"25766",35231,9517.06
"25767",53579,1939.88
"25768",3415,333.13
"25769",68811,115.27
"25770",21336,14.3
"25771",28578,1916.59
"25772",70193,603.34
"25773",61072,701.29
"25774",23398,220.64
"25775",25660,754.31
"25776",61805,9259.59
"25777",22613,322.12
"25778",11256,2326.92
"25779",3119,9095.91
"25780",62704,41.03
"25781",29792,1262.6
"25782",20173,15929.13
"25783",54135,900.67
"25784",23941,333.42
"25785",9219,1430.39
"25786",11051,410.7
"25787",51023,460.65
"25788",6730,224.71
"25789",62812,2033.63
"25790",70131,11915.86
"25791",33961,2543.22
"25792",45034,41.96
"25793",33394,1832.77
"25794",20125,107.07
"25795",62610,2140.52
"25796",1715,20367.04
"25797",2704,154.24
"25798",25963,4585.35
"25799",13885,6068.2
"25800",35068,1752.86
"25801",41467,2015.31
"25802",38217,2478.09
"25803",30145,3862.47
"25804",69456,930.61
"25805",44354,3337890.34
"25806",11607,3337890.34
"25807",19160,549.51
"25808",1526,3034.47
"25809",50716,23.56
"25810",236,1461.41
"25811",6807,3337890.34
"25812",37526,4985.45
"25813",36692,384.33
"25814",66520,1316.7
"25815",64011,920.04
"25816",37268,1658.18
"25817",49805,4170.68
"25818",19857,3337890.34
"25819",22854,2489.37
"25820",2630,13208.84
"25821",34198,487.97
"25822",3831,18283.52
"25823",72622,1447.49
"25824",6014,151.82
"25825",33103,21431.8
"25826",24473,8197.51
"25827",68834,54.86
"25828",70363,384.14
"25829",73848,2638.38
"25830",70619,11764.88
"25831",68020,915.19
"25832",73424,14700.2
"25833",33528,1766.55
"25834",2732,2455.29
"25835",46573,6519.14
"25836",55633,3337890.34
"25837",46454,2996.8
"25838",60747,376.57
"25839",34805,2712.23
"25840",49747,13741.66
"25841",45486,6258.28
"25842",1032,6517.71
"25843",52799,1131.26
"25844",10396,19384.64
"25845",932,11021.51
"25846",9762,21319.41
"25847",71563,16316.48
"25848",5855,5810.76
"25849",68454,31180.01
"25850",48645,15301.85
"25851",63134,19935.65
"25852",20045,9517.29
"25853",39237,8149.32
"25854",42253,3938.52
"25855",58350,7087.59
"25856",17254,458.3
"25857",13549,4780.16
"25858",55117,4473.76
"25859",73867,52.43
"25860",43928,573.15
"25861",30924,524.46
"25862",69748,229.17
"25863",20307,22128.54
"25864",53320,2464.45
"25865",59908,11565.98
"25866",66529,4016.26
"25867",13903,460.57
"25868",37490,4326.27
"25869",59223,18221.42
"25870",26919,960.58
"25871",50821,616.92
"25872",23493,5014.4
"25873",13076,21883.05
"25874",52976,9297.89
"25875",3519,36.13
"25876",34644,289.82
"25877",39150,2398.69
"25878",6831,5202.53
"25879",55481,1.62
"25880",31778,545.6
"25881",31538,690.04
"25882",10410,13645.39
"25883",7941,3857.7
"25884",68629,766.98
"25885",21310,3337890.34
"25886",39635,1243.96
"25887",847,4567.28
"25888",45413,829.4
"25889",51135,9280.26
"25890",18374,3243.87
"25891",27423,3337890.34
"25892",38828,3723.58
"25893",43311,7048.88
"25894",41846,4289.82
"25895",9320,161.28
"25896",22137,15717.02
"25897",44119,1400.86
"25898",55629,10673.2
"25899",42781,62.59
"25900",49533,185.05
"25901",9281,14935.33
"25902",14168,1256.75
"25903",65292,8004.66
"25904",16604,72.23
"25905",1326,5938.83
"25906",28029,15.78
"25907",23173,340.28
"25908",70579,151.75
"25909",18599,19408.58
"25910",23666,348.54
"25911",67492,340.14
"25912",2294,3337890.34
"25913",19320,88.11
"25914",44409,14353.91
"25915",12202,4848.58
"25916",53816,3337890.34
"25917",41624,105.68
"25918",48562,5413.64
"25919",56753,1878.05
"25920",61172,683.29
"25921",66877,98.6
"25922",42895,65.81
"25923",73072,1241.93
"25924",31038,19029.08
"25925",16003,19449.53
"25926",28645,180.57
"25927",50684,3532.69
"25928",42019,839.18
"25929",11721,3337890.34
"25930",29681,6418.5
"25931",26688,1538.07
"25932",30655,283.51
"25933",21943,8322.02
"25934",73273,221.33
"25935",5269,5216.58
"25936",52582,2525.86
"25937",7629,475.83
"25938",40377,116.29
"25939",14058,1536.45
"25940",29945,8.8
"25941",18926,45.39
"25942",17429,9018.17
"25943",3127,27354.1
"25944",60794,15871.31
"25945",18468,67.43
"25946",69802,925.08
"25947",63700,146.79
"25948",58104,500.14
"25949",24831,420.38
"25950",17656,18438.06
"25951",32124,45.28
"25952",49642,47.84
"25953",11699,3806.05
"25954",58201,9218.45
"25955",48849,841.75
"25956",29092,1448.56
"25957",60461,43753.52
"25958",11502,108.48
"25959",17243,9168.38
"25960",26741,125.03
"25961",29585,1386.47
"25962",57869,23907.97
"25963",51074,760.37
"25964",54914,141.88
"25965",52879,299.13
"25966",2815,1311.94
"25967",33753,840.29
"25968",27839,2266.77
"25969",57039,5591.07
"25970",28247,485
"25971",69358,91.92
"25972",62576,346.99
"25973",21467,1231.43
"25974",21576,1115.89
"25975",70180,876.22
"25976",25945,115.52
"25977",3486,8218.96
"25978",58782,4193.29
"25979",71826,1973.37
"25980",22495,9929.85
"25981",50750,23116.28
"25982",44037,101.9
"25983",22030,2260.32
"25984",15257,13638.37
"25985",72274,41.9
"25986",70228,3678.67
"25987",68096,233.27
"25988",58911,338.84
"25989",52692,370.86
"25990",49330,3842.86
"25991",43312,4137.27
"25992",55367,69.17
"25993",53032,3744.3
"25994",43270,144.95
"25995",59215,1469.78
"25996",8388,6218.68
"25997",61193,69.09
"25998",3070,4455.73
"25999",47876,830.94
"26000",46269,4897.28
"26001",13112,2321.37
"26002",52168,515.12
"26003",11412,163.93
"26004",35253,9940.38
"26005",2994,288.84
"26006",44727,7000.49
"26007",57447,4691.78
"26008",73423,147.32
"26009",62461,9905.52
"26010",18419,3627.37
"26011",41556,618.47
"26012",42463,1168.98
"26013",69492,8388.02
"26014",44686,240.97
"26015",35434,724.47
"26016",16315,5073.38
"26017",37613,48064.69
"26018",45843,19049.08
"26019",17491,39.76
"26020",32874,752.27
"26021",32181,17641.72
"26022",71425,5157.32
"26023",31162,81.86
"26024",13561,99.88
"26025",65374,4675.14
"26026",61968,3253.1
"26027",74149,18827.96
"26028",73047,4396.47
"26029",27484,141.64
"26030",9947,430.12
"26031",14346,3442.91
"26032",28272,274.29
"26033",26114,137.25
"26034",28356,94.31
"26035",58415,11449.19
"26036",16726,121.84
"26037",40014,118.54
"26038",38473,3337890.34
"26039",35695,33.9
"26040",39139,7710.64
"26041",49798,10369.07
"26042",36890,4740.83
"26043",62616,1885.8
"26044",58579,2344.16
"26045",50073,2075.21
"26046",2771,5176.24
"26047",59852,4451.14
"26048",13004,1226.45
"26049",1849,3105.94
"26050",25324,2218.24
"26051",769,134.2
"26052",5086,9830.16
"26053",59095,3337890.34
"26054",10947,108.6
"26055",68610,1137.72
"26056",24320,193.04
"26057",65881,480.89
"26058",22637,8754.48
"26059",17686,4621.03
"26060",12317,210.99
"26061",20741,780.74
"26062",55142,9499.52
"26063",17803,4163.7
"26064",66424,4092.28
"26065",43262,201.21
"26066",40875,2485.67
"26067",58000,32.38
"26068",66083,70.37
"26069",7025,5051.31
"26070",14948,9723.48
"26071",39250,104.33
"26072",36302,9454.63
"26073",18224,1632.33
"26074",11506,8634.8
"26075",73933,3337890.34
"26076",36697,96.53
"26077",14817,153.57
"26078",24007,331.52
"26079",77,542.84
"26080",55596,4819.87
"26081",52555,401.02
"26082",14520,73.06
"26083",32195,315.77
"26084",26123,22318.31
"26085",14594,13931.77
"26086",17519,9433.95
"26087",39905,1644.53
"26088",71697,1170.46
"26089",33116,1489.79
"26090",64704,588.07
"26091",61363,10443.74
"26092",4788,493.71
"26093",23425,110.82
"26094",52780,9121.37
"26095",68568,6468.31
"26096",33867,7583.76
"26097",14506,411.86
"26098",15384,8051.81
"26099",16099,825.92
"26100",18377,1183.94
"26101",47650,456.23
"26102",68879,522.03
"26103",34490,42996.65
"26104",14715,6897.59
"26105",58227,1281.31
"26106",24310,16047.75
"26107",47639,556.58
"26108",66257,6952.15
"26109",15021,46.47
"26110",19637,3908.27
"26111",65103,6274.75
"26112",49231,896.74
"26113",46460,13300.78
"26114",65257,5106.25
"26115",36263,165.27
"26116",48114,3355.71
"26117",38168,12826.05
"26118",26210,766.86
"26119",21629,1213.99
"26120",59985,4038.95
"26121",4646,202.34
"26122",65935,691.73
"26123",16364,1628.41
"26124",51725,1475.67
"26125",19018,4422.38
"26126",48374,1075.17
"26127",62251,11878.16
"26128",49446,983.62
"26129",41335,75.71
"26130",57369,314.95
"26131",30855,151.56
"26132",37352,3771.25
"26133",49207,84.96
"26134",59695,896.06
"26135",71454,3246.45
"26136",58332,3337890.34
"26137",65324,6779.47
"26138",10140,377.39
"26139",18870,5430.81
"26140",38390,1365.56
"26141",12392,36211.23
"26142",16262,856.87
"26143",36188,30642.02
"26144",49845,7126.44
"26145",38319,428.58
"26146",64173,3640.2
"26147",13533,3337890.34
"26148",23687,131.45
"26149",15281,6960.59
"26150",62168,7.79
"26151",46253,1319.74
"26152",65361,7825.71
"26153",18321,563.1
"26154",73023,3337890.34
"26155",37462,307.89
"26156",42129,327.68
"26157",50396,8116.23
"26158",52747,463.58
"26159",68620,8319.99
"26160",68676,90.05
"26161",58054,36801.91
"26162",49405,7.55
"26163",16962,10291.03
"26164",55408,37357.53
"26165",38633,364.96
"26166",47349,165.24
"26167",8737,324.31
"26168",66973,5971.71
"26169",17925,276.96
"26170",3985,8460.47
"26171",5364,251.51
"26172",8311,8686.3
"26173",62226,1637.42
"26174",52178,3387.63
"26175",15210,228.71
"26176",38911,560.62
"26177",69386,704.1
"26178",27453,181.72
"26179",3785,1430.56
"26180",62436,3936.13
"26181",66442,9759.85
"26182",19334,2945.77
"26183",11689,719.71
"26184",22680,3201.27
"26185",70567,1528.92
"26186",40758,33073.55
"26187",48051,5700.09
"26188",31016,1706.36
"26189",58478,18483.6
"26190",37674,1002.75
"26191",51735,88.49
"26192",39800,5167.28
"26193",16163,1755.82
"26194",66471,251.88
"26195",71138,30.98
"26196",41489,2936.82
"26197",41834,5578.51
"26198",68236,4290.32
"26199",63973,541.6
"26200",22493,6057.82
"26201",49505,3337890.34
"26202",36660,1417.13
"26203",40457,3652.55
"26204",43061,369.4
"26205",43159,4724.94
"26206",45526,3864
"26207",32836,34.95
"26208",4113,4987.29
"26209",68318,109.37
"26210",43007,11921.95
"26211",9663,79.9
"26212",10227,8761.12
"26213",8035,44.68
"26214",38051,302.19
"26215",8217,595.64
"26216",38426,102.82
"26217",5665,15431.98
"26218",7522,165.59
"26219",32429,2264.55
"26220",58682,4841.6
"26221",26670,882.65
"26222",41759,52181.41
"26223",51111,28984.33
"26224",26546,5869.47
"26225",57268,565.12
"26226",25056,1612.58
"26227",48927,334.64
"26228",63058,20436.85
"26229",36999,24887.75
"26230",35551,23.72
"26231",24642,483.23
"26232",49419,12.32
"26233",42226,1557.37
"26234",63409,3337890.34
"26235",18846,5625.91
"26236",1503,142.57
"26237",38980,277.69
"26238",69521,808.12
"26239",23854,485.26
"26240",65981,402.79
"26241",2721,4296.49
"26242",3080,4286.95
"26243",32550,4586.31
"26244",21594,231.69
"26245",32495,3964.97
"26246",23160,21333.99
"26247",72497,3337890.34
"26248",64280,3495.42
"26249",37984,2668.16
"26250",68118,104.68
"26251",41459,2340.65
"26252",38948,645.35
"26253",7880,4714.96
"26254",22320,2852.2
"26255",17586,4447.95
"26256",34966,3651.87
"26257",701,3337890.34
"26258",5211,6834.96
"26259",25835,18482.87
"26260",14049,42484.86
"26261",62,300.7
"26262",65367,232.35
"26263",45755,291.06
"26264",5873,3337890.34
"26265",47390,1102.18
"26266",526,4504.11
"26267",55441,424.59
"26268",37481,2738.27
"26269",67562,1010.92
"26270",15884,8693.03
"26271",12990,8518.55
"26272",69437,447.82
"26273",9724,5545.74
"26274",51353,1825.02
"26275",8416,1672.56
"26276",6570,7126.96
"26277",74001,186.52
"26278",27553,3608.47
"26279",8915,4887.95
"26280",39715,19208.45
"26281",27348,5110.89
"26282",68308,10135.56
"26283",54265,362.37
"26284",16892,318.21
"26285",42972,2270.85
"26286",30714,7131.31
"26287",5486,6248.39
"26288",67120,28498.87
"26289",60860,3431.56
"26290",32830,4388.46
"26291",3267,5231.03
"26292",6862,10915.07
"26293",36621,7553.3
"26294",61663,929.17
"26295",30841,933.8
"26296",14509,1862.04
"26297",67636,341.35
"26298",47263,8808.4
"26299",65415,21265.37
"26300",60454,1068.49
"26301",29861,4529.9
"26302",53821,1334.89
"26303",54298,8618.46
"26304",37616,2084.4
"26305",11833,6383.84
"26306",68803,99.32
"26307",648,323.11
"26308",22505,116.18
"26309",48602,698.08
"26310",59018,2037.84
"26311",60657,7718.37
"26312",1525,11358.56
"26313",65439,4206.35
"26314",29485,5778.55
"26315",30587,450.33
"26316",52322,4555.89
"26317",30519,273.57
"26318",16124,13037.16
"26319",3034,13199.91
"26320",3770,7092.98
"26321",5381,81.12
"26322",54627,1952.4
"26323",14254,7688
"26324",57995,232.97
"26325",37981,29.62
"26326",49032,96
"26327",48397,24.26
"26328",15460,52774.02
"26329",2728,3337890.34
"26330",65736,946.55
"26331",9828,1270.35
"26332",977,1040.76
"26333",16053,1218.42
"26334",74157,6360.63
"26335",36304,508.65
"26336",24991,29044.23
"26337",49172,28399.9
"26338",30090,8023.24
"26339",39178,8376.73
"26340",412,44.16
"26341",69628,921.58
"26342",18068,14000.49
"26343",36094,4457.28
"26344",16338,140.89
"26345",18077,8321.85
"26346",29821,2241.88
"26347",19819,450.05
"26348",56800,137.09
"26349",39933,298.32
"26350",15350,2371.57
"26351",53959,2344.82
"26352",66252,416.6
"26353",37277,12210.97
"26354",15586,4749.02
"26355",25300,7325.85
"26356",66938,1696.71
"26357",22932,10186.44
"26358",46224,84.16
"26359",12923,8359.56
"26360",41282,144.16
"26361",45687,9243.59
"26362",51408,13425.19
"26363",72789,2560.72
"26364",50093,1971.66
"26365",16817,6598.51
"26366",24605,2079.93
"26367",51317,4315.77
"26368",46746,403.7
"26369",599,168.33
"26370",54345,16591.14
"26371",32066,2767.96
"26372",24943,6823.34
"26373",351,5600.4
"26374",43519,9043.76
"26375",19576,2204.8
"26376",51781,1909.2
"26377",62316,27.82
"26378",73716,368.47
"26379",27761,868.54
"26380",23137,1257.15
"26381",15782,1376.89
"26382",16367,10138.5
"26383",3524,11563.35
"26384",41239,8999.93
"26385",71950,137.87
"26386",64819,244.2
"26387",38618,106.48
"26388",66453,28641.34
"26389",40371,2119.08
"26390",5433,11416.76
"26391",23239,849.77
"26392",40311,296.65
"26393",12221,6882.54
"26394",45025,418.98
"26395",21269,203.98
"26396",47051,3076.56
"26397",35494,5053.71
"26398",64212,3556.72
"26399",17206,5149.24
"26400",1317,172.06
"26401",19433,103
"26402",13082,38510.13
"26403",25506,1854.63
"26404",61473,2349.79
"26405",67875,8470.97
"26406",68637,2307.87
"26407",65954,8596.66
"26408",35220,387.02
"26409",6127,14811.41
"26410",48990,12384.98
"26411",26016,468.09
"26412",53304,3337890.34
"26413",72613,3337890.34
"26414",22767,128.1
"26415",15040,1112.67
"26416",47610,1807.26
"26417",7746,33449.06
"26418",34538,1884.93
"26419",47515,294.13
"26420",30447,1863.63
"26421",606,294.34
"26422",12086,2680.74
"26423",1513,32.72
"26424",44372,558.57
"26425",59669,302.41
"26426",71071,400.63
"26427",61980,581.89
"26428",37951,1287.38
"26429",35810,31981.03
"26430",61850,171.98
"26431",37950,340.39
"26432",54736,66.8
"26433",19964,41141.26
"26434",10633,321.39
"26435",64560,2137.16
"26436",45395,6312.8
"26437",62648,1286.49
"26438",44024,15248.08
"26439",35904,154.93
"26440",45555,10507.43
"26441",33959,3884.5
"26442",73826,780.09
"26443",37966,12570.07
"26444",71731,817.38
"26445",49483,257.32
"26446",45673,5028.79
"26447",27257,1054.12
"26448",51706,3337890.34
"26449",15714,4810.17
"26450",64411,12181.21
"26451",25540,1964.13
"26452",24146,8438.98
"26453",60281,14072.39
"26454",32735,3337890.34
"26455",73776,294.49
"26456",47012,138.43
"26457",52503,3337890.34
"26458",53024,17.52
"26459",11083,923.24
"26460",19739,3264.26
"26461",32958,803.87
"26462",8357,93.36
"26463",46588,446.96
"26464",32414,54818.82
"26465",23324,10017.27
"26466",31750,2718.65
"26467",39484,316.18
"26468",19535,353.28
"26469",40098,374.11
"26470",49288,2893.23
"26471",3888,3337890.34
"26472",50588,215.36
"26473",36567,113.84
"26474",1645,144.35
"26475",56295,969.89
"26476",19890,351.12
"26477",67608,14144.77
"26478",33991,5579.88
"26479",7855,45.66
"26480",44843,7867.6
"26481",36731,109.55
"26482",36425,26209.11
"26483",41330,4525.13
"26484",13066,2222.65
"26485",66184,127.61
"26486",61394,243.26
"26487",3023,3916.75
"26488",50348,526.65
"26489",71888,2572.28
"26490",73824,1276.71
"26491",15258,780.79
"26492",28007,42.46
"26493",47077,1425.71
"26494",25413,125.32
"26495",70221,20808.23
"26496",49086,409.36
"26497",5493,243.69
"26498",36564,3337890.34
"26499",26040,6894.98
"26500",17875,311.96
"26501",41248,20542.25
"26502",50363,425.99
"26503",42451,3660.52
"26504",55163,11144.52
"26505",57729,1578.09
"26506",49543,50.02
"26507",73736,3337890.34
"26508",51520,112.98
"26509",19660,472.97
"26510",47771,8880.39
"26511",38216,753.75
"26512",2060,1208.48
"26513",18187,266.24
"26514",58455,1351.78
"26515",18878,2777.77
"26516",51851,6.83
"26517",17241,86.06
"26518",23093,31.55
"26519",39373,221.93
"26520",59748,5500.18
"26521",72906,589.22
"26522",3824,2723.54
"26523",26334,403.27
"26524",4106,1332.52
"26525",1550,1159.42
"26526",62329,163.84
"26527",32819,2264.44
"26528",73696,330.49
"26529",62123,320.02
"26530",13808,126.54
"26531",2595,437.27
"26532",36288,127.07
"26533",32370,31265.43
"26534",21624,1019.52
"26535",35372,3337890.34
"26536",26004,6292.65
"26537",57129,1365.47
"26538",56124,557.36
"26539",26091,7122.66
"26540",67283,138.98
"26541",65792,110.78
"26542",21242,29168.81
"26543",10364,493.7
"26544",46993,2215
"26545",49373,286.72
"26546",49561,2482.24
"26547",30906,5317.92
"26548",6871,8384.47
"26549",4233,978.69
"26550",63872,683.96
"26551",38686,16204.94
"26552",45858,18257.07
"26553",58216,537.57
"26554",37112,3437.85
"26555",28870,16856.61
"26556",30739,218.57
"26557",42528,29.83
"26558",149,1824.92
"26559",54939,112.8
"26560",36520,988.21
"26561",59288,8128.51
"26562",27544,659.28
"26563",46655,14219.3
"26564",72917,6031.64
"26565",15693,286.79
"26566",27765,1045.9
"26567",38449,18141.82
"26568",7201,11256.82
"26569",30880,2236.45
"26570",2238,266.98
"26571",64353,10123.22
"26572",16448,370.12
"26573",37914,4669.77
"26574",71724,337.08
"26575",12073,1827.12
"26576",11314,11108.43
"26577",61592,2386.25
"26578",6961,205.6
"26579",20719,163.45
"26580",7708,4943.9
"26581",4822,12190.39
"26582",33527,1885.68
"26583",16425,16838.27
"26584",49684,50.53
"26585",38219,334.58
"26586",8745,2677.2
"26587",25244,4710.55
"26588",17613,4445.13
"26589",18212,3337890.34
"26590",60533,184.47
"26591",38524,697.34
"26592",54795,9278.19
"26593",12452,2422.75
"26594",51939,120.61
"26595",72499,77.41
"26596",66147,7459.78
"26597",32797,52.98
"26598",1797,50750.51
"26599",33980,401.23
"26600",14981,192.1
"26601",73450,9287.74
"26602",30047,603.3
"26603",28239,7714.84
"26604",16832,59.72
"26605",47282,5794.39
"26606",21992,43427.12
"26607",55542,3337890.34
"26608",21537,734.09
"26609",71640,512.15
"26610",15939,6366.05
"26611",55722,12127.38
"26612",55123,4356.82
"26613",10248,18903.66
"26614",67551,1511.23
"26615",62349,15470.05
"26616",15995,2485.29
"26617",20282,1888.77
"26618",57560,163.84
"26619",3525,91.9
"26620",20794,3223.46
"26621",43354,2759.68
"26622",67542,10365.1
"26623",41740,7581.73
"26624",62651,11189.68
"26625",24936,14283.16
"26626",24840,356.5
"26627",4260,5361.08
"26628",72470,3287.35
"26629",43076,961.19
"26630",66748,5447.9
"26631",44281,32201.07
"26632",56811,8179.41
"26633",51623,256.67
"26634",58542,1783.61
"26635",17911,5064.95
"26636",38792,426.33
"26637",47759,7032.39
"26638",24474,2664.97
"26639",67826,37.15
"26640",14726,11698.74
"26641",69340,5753.72
"26642",60592,17995.87
"26643",44675,8067.09
"26644",72068,6526.19
"26645",692,122.46
"26646",14195,7835.4
"26647",33454,4936.24
"26648",61417,1498.94
"26649",71101,347
"26650",25514,214.5
"26651",68557,12289.72
"26652",8473,7539.51
"26653",2302,4277.01
"26654",37922,1327.71
"26655",39532,5640.94
"26656",14776,3337890.34
"26657",23381,15053.01
"26658",20582,472.25
"26659",59764,4450.13
"26660",22387,402.67
"26661",50225,1647.44
"26662",53888,180.18
"26663",37251,2203.77
"26664",59517,539.45
"26665",41041,12655.66
"26666",52738,566.5
"26667",17456,1401.77
"26668",10113,8627.39
"26669",1916,6589.78
"26670",72987,18557.81
"26671",23886,2817.79
"26672",477,5873.51
"26673",505,6527.38
"26674",15289,6568.27
"26675",34227,3.88
"26676",59756,2547.56
"26677",42305,464.71
"26678",48683,338.31
"26679",2598,1138.22
"26680",38632,3337890.34
"26681",49948,3.4
"26682",29148,2732.34
"26683",16000,1459.24
"26684",654,3337890.34
"26685",58671,214.65
"26686",11746,433.91
"26687",25319,202.79
"26688",45268,29.51
"26689",6976,877.97
"26690",55957,8843.29
"26691",21570,3633.21
"26692",37284,41.89
"26693",48253,5747.62
"26694",23373,155.83
"26695",59371,9024.79
"26696",40385,2176.33
"26697",8382,1412.9
"26698",29051,536.12
"26699",44733,5398.01
"26700",36166,777.68
"26701",25310,76.25
"26702",9341,6186.52
"26703",57750,289.01
"26704",28317,12962
"26705",59720,2507.58
"26706",36707,1105.07
"26707",67857,7527.86
"26708",22269,10180.33
"26709",48493,939.08
"26710",66277,16827.08
"26711",26557,12544
"26712",24339,278.01
"26713",32655,5391.85
"26714",32313,4708.54
"26715",42854,4084.33
"26716",61869,1729.34
"26717",15968,566.56
"26718",46192,16449.76
"26719",69167,251.53
"26720",67321,15714.29
"26721",23366,1496.33
"26722",3609,12470.23
"26723",41348,24392.86
"26724",33495,12046.83
"26725",19622,334.93
"26726",13396,4868.2
"26727",71301,6474.01
"26728",9562,58.05
"26729",63292,3091.36
"26730",2496,5236.75
"26731",39398,5495.26
"26732",27938,2270.1
"26733",72634,4016.02
"26734",47375,2681.1
"26735",7636,6433.1
"26736",21464,8293.86
"26737",19310,462.09
"26738",12097,662.59
"26739",9700,588.09
"26740",26826,473
"26741",42913,4647.79
"26742",35965,96.26
"26743",10910,7118.05
"26744",10028,4476.74
"26745",41810,9478.61
"26746",38222,341.59
"26747",21226,8646.45
"26748",40508,3337890.34
"26749",13528,57.54
"26750",70956,1541.16
"26751",58077,13686.31
"26752",4950,3775.14
"26753",2432,11160.78
"26754",11698,320.66
"26755",13622,19176.21
"26756",65528,21200.84
"26757",63895,6805.41
"26758",12718,16652.98
"26759",58645,725.33
"26760",55730,15383.82
"26761",6504,26876.08
"26762",56657,202.88
"26763",24957,282.49
"26764",58792,10802.63
"26765",28667,13476.18
"26766",21787,522.36
"26767",47809,770.64
"26768",62149,209.21
"26769",40713,30545.79
"26770",67266,15830.06
"26771",44451,6135.73
"26772",65652,9635.37
"26773",34290,1194.61
"26774",22880,3215.39
"26775",8212,22056.72
"26776",66095,9619.35
"26777",18194,12871.19
"26778",81,3337890.34
"26779",6692,5660.19
"26780",56989,6950.87
"26781",54515,47705.97
"26782",18022,2903.79
"26783",38630,19179.96
"26784",42507,380.65
"26785",45827,351.66
"26786",64430,721.83
"26787",37905,1122.73
"26788",64298,2184.02
"26789",46181,1957.01
"26790",48651,27.57
"26791",25437,42461.55
"26792",12526,4815.76
"26793",44538,545.16
"26794",73218,378.3
"26795",68581,190.34
"26796",63808,4374.73
"26797",5523,13719.8
"26798",71311,6184.24
"26799",13943,293.79
"26800",3998,207.66
"26801",22214,1842.11
"26802",29894,6116.1
"26803",18371,4709.68
"26804",9960,14249.22
"26805",50294,4433.98
"26806",36135,662.53
"26807",41777,4106.51
"26808",50297,268.65
"26809",59164,387.7
"26810",15581,548.69
"26811",73085,8922.58
"26812",59885,5892.19
"26813",68148,18352.86
"26814",63997,75.57
"26815",49043,1221.57
"26816",38904,280.57
"26817",26539,1592.19
"26818",51704,13812.85
"26819",58098,5419.18
"26820",64473,2572.38
"26821",23822,668.17
"26822",52648,363.09
"26823",60291,8386.1
"26824",22217,2406.54
"26825",49786,1569.41
"26826",37305,206.89
"26827",8965,17292.48
"26828",72600,7303.65
"26829",27218,8781.4
"26830",23870,5108.21
"26831",38626,590.09
"26832",14229,781.14
"26833",21043,1872.09
"26834",9705,2625.77
"26835",47682,2813.86
"26836",73927,647.99
"26837",13142,4624.5
"26838",16618,1930.73
"26839",7335,25642.42
"26840",16665,10390.3
"26841",35840,2732.25
"26842",45841,11158.33
"26843",21878,1358.91
"26844",36754,3724.73
"26845",22713,3109.17
"26846",65956,154.51
"26847",773,250.83
"26848",51826,5962.76
"26849",6793,423.02
"26850",3835,94.24
"26851",4012,29023.45
"26852",44467,15385.21
"26853",5466,8919.31
"26854",47672,4450.27
"26855",49092,3608.13
"26856",37023,8373.65
"26857",60056,71.51
"26858",52321,225.93
"26859",34389,10643.9
"26860",9133,230.78
"26861",25449,37.49
"26862",72969,193.01
"26863",54841,1501.61
"26864",9794,162.03
"26865",43380,279.92
"26866",25899,255.2
"26867",19008,1435.51
"26868",63358,4244.6
"26869",51697,374.94
"26870",17782,14070.79
"26871",36530,3763.86
"26872",55777,364.02
"26873",14104,24055.27
"26874",27496,17241.11
"26875",72397,10390.07
"26876",33841,4911.26
"26877",55118,5870.72
"26878",15361,518.79
"26879",7885,3575.92
"26880",32125,142.9
"26881",54342,545.89
"26882",42299,81.55
"26883",4888,304.34
"26884",26533,2387.37
"26885",2445,9850.96
"26886",54081,2430.9
"26887",4398,187.65
"26888",72963,5572.71
"26889",48816,2003.52
"26890",11410,6849.54
"26891",49309,8247.13
"26892",8001,70.88
"26893",33909,2267.03
"26894",7260,862.68
"26895",68754,3517.01
"26896",26067,5213.47
"26897",21843,4667.14
"26898",50194,213.78
"26899",12084,184.06
"26900",26791,1278.53
"26901",58021,139.69
"26902",50544,3576.84
"26903",71896,1155.54
"26904",16130,67.73
"26905",63567,219.65
"26906",45449,288.73
"26907",55017,132.75
"26908",55399,28608.63
"26909",23346,34841.91
"26910",52778,12345.31
"26911",6404,2437.46
"26912",36529,1151.64
"26913",37338,195.72
"26914",35493,471.83
"26915",3514,560.24
"26916",51018,3337890.34
"26917",64267,2362.84
"26918",69342,16269.01
"26919",7021,10679.16
"26920",8493,16.56
"26921",37597,20927.74
"26922",18633,971.58
"26923",40060,92.47
"26924",17019,14595.37
"26925",72404,4021.2
"26926",24455,168.06
"26927",37496,2429.99
"26928",58244,9236.41
"26929",34924,338.6
"26930",41408,303.39
"26931",38412,1769.5
"26932",30531,12520.2
"26933",25883,7157.94
"26934",19222,242.2
"26935",20938,1060.08
"26936",17442,2060.64
"26937",72726,5114.1
"26938",43724,1288.7
"26939",17557,7565.84
"26940",52772,14440.35
"26941",15042,5987.03
"26942",21528,205.61
"26943",23418,5571.02
"26944",52095,16231.35
"26945",54103,6503.75
"26946",34260,303.97
"26947",11947,1512.33
"26948",37037,15282.09
"26949",35559,12307.62
"26950",68981,574.54
"26951",9065,488.43
"26952",31519,6023.47
"26953",54898,16898.09
"26954",4830,7855.94
"26955",6586,6221.13
"26956",43447,827.71
"26957",42534,300.01
"26958",42979,515.82
"26959",44944,437.48
"26960",59459,1849.95
"26961",54049,273.38
"26962",59936,13095.12
"26963",50244,7168.67
"26964",61006,10696.84
